"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U13100CT2005PTC018009","6-10-2005","GVA INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","110,000,000.00","105,130,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","INDUSTRIAL WARD, DHAMTARI Chhattisgarh INDIA","Indian Non-Government Company"
"U13100CT2006PTC018459","1-03-2006","PHIL MINERALS BENEFICATION AND ENGERY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","17,500,000.00","11,980,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","11-B, SAI PLAZA LINK ROAD BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U13100CT2006PTC018483","10-03-2006","SONA MINCON PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","35/75, PUNJABI COLONY KATORA TALAB RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U13100CT2006PTC018542","6-04-2006","C.G. STEEL MANUFACTURERS MINING CONSORTIUM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,200,000.00","5,925,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","C/0 BALDEV ALLOYS PRIVATE LIMITED SILTARA PHASE II RAIPUR. Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2006PTC018611","28-04-2006","PHOOLCHAND SETHIA MINERAL EXPORT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","JAWAHAR NAGAR RAIPUR DISTT-RAIPUR Chhattisgarh INDIA","Indian Non-Government Company"
"U13100CT2006PTC020001","26-05-2006","S. B. MULTIMEDIA PRIVATE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","35,700,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","1st Floor,Aarson Motors Lodhipara Chowk Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2006PTC020005","5-06-2006","JAGADAMBA MINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","HIRA ARCADE NEAR NEW BUS STAND, PANDRI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2007PTC020456","23-11-2007","RAJCON MINERALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","200,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","MIG - 11 PADMANABHPUR DURG Chhattisgarh INDIA 491004","Indian Non-Government Company"
"U13100CT2007PTC020463","30-11-2007","INSPIRE INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000,000.00","46,038,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","LAKHMI TOWERS, NEAR TRIVENI BHAWAN VYAPAR VIHAR BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U13100CT2007PTC020481","19-12-2007","THOMSON GAZELLE MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","900,000.00","690,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","HOUSE NO.12, OLD PANCHSHEEL NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008GOI020711","19-06-2008","NMDC-CMDC LIMITED","ACTIVE","Private","Company Limited by Shares","40,000,000.00","30,469,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","ANGELA COTTAGE, H. NO. 3/883 CIVIL LINES RAIPUR Chhattisgarh INDIA 492001","Union Government Company"
"U13100CT2008PTC020544","29-01-2008","HOT METALS & MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,947,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","BMS HOUSE MOTI TALAB PARA JAGDALPUR Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U13100CT2008PTC020572","18-02-2008","SATGURU SAI MINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,200,000.00","1,130,200.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","RAM MOTORS, BY PASS ROAD SANGITARAI RAIGARH Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U13100CT2008PTC020693","12-06-2008","INDERMANI MINERAL INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","28,498,500.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","OM COMPLEX, SHOP NO - A/05 FAFADIH, RAIPUR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008PTC020706","18-06-2008","BALAJI MINERALS & REFRACTORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","3,269,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","E-150, SAMTA COLONY, RAMNATH BHIMSEN BHAWAN MARG, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008PTC020709","18-06-2008","MAHAMAYA MINING & STEEL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","150,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","MIG 23, SECTOR-2 SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008PTC020715","23-06-2008","JASWAL MINERAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00",NA,"Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","GEEDAM ROAD JAGDALPUR JAGDALPUR Chhattisgarh INDIA 494001","Indian Non-Government Company"
"U13100CT2008PTC020731","30-06-2008","ASTEL EXPLORATION & MINING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","MIG 23, SECTOR-2 SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008PTC020760","18-07-2008","AXIS MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","9171, GOVIND NAGAR OPPOSITE SONY SERVICE CENTRE, PANDRI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008PTC020894","3-10-2008","AYODHYA MINING & DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","400,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","STREET NO.2, NEAR DR. PATEL'S HOUSE NEW SHANTI NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2008PTC020944","24-11-2008","ARIHANT GEOEXTRACTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","H.NO.2, RAVI NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2009PTC021012","15-01-2009","A.P.A. INFRASTEEL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,400,000.00","600,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","""""SANJEEVANI"""," THE PHARMA CAMPUS"
"U13100CT2009PTC021026","2-02-2009","TIRUMALA MINERALS (INDIA) PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","500,000.00","450,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","AS 110, AGYEY NAGAR BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U13100CT2009PTC021112","18-03-2009","KRISHNA SYNERGY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","165,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","KRISHNA KUNJ 198, GEETANJALI NAGAR SECTOR 1, SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2009PTC021335","17-08-2009","SHIV KRIPA MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","1st FLOOR, WHITE HOUSE, IN FRONT OF SONA TOWER, NEAR AGRASEN CHOWK RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2010PTC021571","25-01-2010","DEEPA STONES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","565,720.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","C/o Ashok Trading Co. Ganjpara RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2010PTC021663","16-03-2010","RAIGARH MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","OPP. GOKUL RESTAURANT PUTRISHALA ROAD KHARSIYA Chhattisgarh INDIA 496661","Indian Non-Government Company"
"U13100CT2010PTC021693","30-03-2010","RAIPUR MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,000,000.00","3,182,150.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","Village- Bhumia Sankara, Teh- Tilda Bhumia Sankara Chhattisgarh INDIA 493114","Indian Non-Government Company"
"U13100CT2010PTC021730","13-04-2010","N. A. MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","226, WARD NO. 14, BANIYAPARA NEAR SHIV CHOWK DHAMTARI Chhattisgarh INDIA 493773","Indian Non-Government Company"
"U13100CT2010PTC021814","11-05-2010","GEETANJALI MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","30,000,000.00","26,650,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","GEETANJALI HOUSE, AMERI ROAD NEHRU NAGAR BILASPUR Chhattisgarh INDIA 495006","Indian Non-Government Company"
"U13100CT2010PTC021882","31-05-2010","D.K. FERRO ALLOYS METALS COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,500,000.00","2,884,450.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","DHANESH KUMAR VERMA, VILL/PO. DEORI VIA-BIRGAON, DIST-RAIPUR RAIPUR Chhattisgarh INDIA 493221","Indian Non-Government Company"
"U13100CT2010PTC021899","8-06-2010","NEW AGE RESOURCES AND MINERALS (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","105,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","2, NAGAR MARG, HOUSING SOCIETY CHOUBEY COLONY, KARBALA RAIPUR Chhattisgarh INDIA 492010","Indian Non-Government Company"
"U13100CT2010PTC021993","11-08-2010","LAXMIPATI BALAJEE MINES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","KIMS AREA, MAGARPARA ROAD AGRASEN CHOWK BILASPUR Chhattisgarh INDIA 495001","Indian Non-Government Company"
"U13100CT2010PTC022011","20-08-2010","NN MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","BLOCK NO.77, PLOT NO. 8, NEHRU NAGAR (EAST) BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U13100CT2012PTC000662","20-12-2012","RAJRATNA BASTAR MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","C/O D K DHRUW PRINCE COLONY, LAXMI NAGAR, TIKRA PARA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2013PLC000681","4-01-2013","EVERBEST STEEL AND MINING HOLDINGS LIMITED","ACTIVE","Public","Company Limited by Shares","2,500,000.00","2,500,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","JINDALGARH, KHARSIA ROAD - PATRAPALI RAIGARH Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U13100CT2013PTC000778","2-04-2013","G.A.J. MINES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","BAIJNATH PARA MADARASA RAOD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13100CT2013PTC000944","24-06-2013","RISHIKA MINES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","F-20, IRRIGATION COLONY SHANTI NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2007PTC020419","23-10-2007","SHUBH MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,100,000.00","1,881,500.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","DHIMRAPUR ROAD RAIGARH Chhattisgarh INDIA 496001","Indian Non-Government Company"
"U13200CT2007PTC020424","23-10-2007","MAA VINDHYAVASINI MINERALS AND STEELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","""""SADASHIV SMRITI"""" MARATHA PARA DHAMTARI Chhattisgarh INDIA 493773","Indian Non-Government Company"
"U13200CT2007PTC020455","22-11-2007","GANPATI MININGS & MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","102,R.K.PLAZA,MARBLE MARKET PACHPEDI NAKA RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2007PTC020493","28-12-2007","SHRADDHA BIOTECH AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","801,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","FLAT -1D,FIRST FLOOR, CROWN BUILDING ASHOKA PARK, SHANKAR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2008PLC020673","22-05-2008","KRISHNA GLOBAL MINERALS LIMITED","ACTIVE","Public","Company Limited by Shares","5,000,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","HIRA ARCADE, NEAR NEW BUS STAND PANDRI RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2008PTC020653","12-05-2008","JAI RAGHAV MINES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","300,000.00","300,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","202 Millennium Plaza Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2008PTC020908","21-10-2008","MAHAMAYA STONES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,500,000.00","5,929,590.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","SHOP NO. 321,THIRD FLOOR, LALGANGA MIDAS, FAFADIH RAIPUR Chhattisgarh INDIA 492009","Indian Non-Government Company"
"U13200CT2009PTC021492","14-12-2009","MAA SAMLESWARI MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","SULTANIA GALI SARANGARH Chhattisgarh INDIA 496445","Indian Non-Government Company"
"U13200CT2010PTC021568","23-01-2010","KRITI MINING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","H. NO. 366, LALURAM COLONY BESIDE LIONS SCHOOL, T. P. NAGAR KORBA Chhattisgarh INDIA 495677","Indian Non-Government Company"
"U13200CT2011PTC022625","11-08-2011","UNIQUE MEGA MINERALS AND TRADING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","SAKET COLONY, SINDHIA NAGAR , NEAR DR. PAHUJA DURG Chhattisgarh INDIA 491001","Indian Non-Government Company"
"U13200CT2011PTC022732","24-10-2011","BAMLESHWARI MINERALS TRADING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","38-SAHID SMARAK COMPLEX OPP. NAV BHARAT PRESS, G.E.ROAD RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2013PTC001043","3-09-2013","RANA & SINGH RESOURCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","Astha Appartment Near Walfort, NewShanti Nagar, Raipur Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13200CT2013PTC001180","13-12-2013","SHREE KRISHNA KHANIJ PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","MIG,DUPLEX-17 PHASE IV,KABIR NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13201CT2000PTC014111","15-03-2000","MAHAMAYA MINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","6,672,500.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","PLOT No. 67/01, BEHIND RALAS MOTORS TATIBANDH RAIPUR Chhattisgarh INDIA 492009","Indian Non-Government Company"
"U13201CT2003PTC015670","25-03-2003","SAMRIDHI KHANIJ AND AGRO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","4 MALVIYA NAGAR DURG Chhattisgarh INDIA 491002","Indian Non-Government Company"
"U13203CT2003PLC015624","4-03-2003","KESHKAL G.N.INDIA BAUXITE MINES AND MINERALS LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","2,533,790.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","404, CIVIL LINES OPP CM HOUSE RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13203CT2003PLC015627","5-03-2003","REFRA MINING AND POWER LIMITED","ACTIVE","Public","Company Limited by Shares","3,000,000.00","1,101,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","HIRA ARCADE, PANDRI NEAR NEW BUS STAND RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13203CT2003PTC015948","9-07-2003","J.V.A.MINERALS AND PROJECTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","MAIN ROAD, PO-SURAJPUR SURGUJA Chhattisgarh INDIA 497001","Indian Non-Government Company"
"U13203CT2006PLC020139","19-12-2006","SINGH ALUMINIUM CO LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00",NA,"Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","PLOT NO 4 PUSHPAK NAGAR JUNWANI ROAD NEHRU NAGAR [W] BHILAI Chhattisgarh INDIA 490020","Indian Non-Government Company"
"U13203CT2007PTC020303","25-06-2007","A. T. MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","PRADHAN HOUSE NEAR CHHATTISGARH COLLEGE, CIVIL LINES RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13203CT2011PLC000027","28-11-2011","MAHAVIR INFRATECH & REALITIES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","MIG I - 929, HUDCO SECTOR NEAR SHRI RAM CHOWK BHILAI Chhattisgarh INDIA 490009","Indian Non-Government Company"
"U13203CT2011PTC000036","2-12-2011","NAD GEO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","C-12, RAVI NAGAR RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13203CT2011PTC000046","7-12-2011","SHREE SHEETTAL MINES AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","SHOP NO.10,2ND FLOOR,SAHEED VEER NARAYAN PARISHAR GHADI CHOWK RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13203CT2012PLC000415","27-06-2012","SPECIAL METALIKS LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","16,500,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","F-4,1ST FLOOR, MODERN COMPLEX MOTIBAGH CHOWK RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13204CT1994PTC008756","31-10-1994","GONDWANA MINE AND MINERAL MANAGEMENT COMPANY PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","292,520.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","28/B,COLLEGE ROAD, CHOUBEY COLONY RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13204CT2002PTC014978","13-02-2002","K.G.N.MINERAL AND METAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","7,000,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","HOUSE NO-404, CIVIL LINES OPP C.M.BUNGLOW, RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13204CT2007PTC020286","5-06-2007","SHRI KANAKA DURGA CONSTRUCTION PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","FLAT NO. 303, CLASSIC RESIDENCY NEAR BHARAT MATA SCHOOL, TATIBANDH RAIPUR Chhattisgarh INDIA 492001","Indian Non-Government Company"
"U13209CT1984PTC002449","25-05-1984","AGRO FUEL (INDIA) PVT LTD","DORMANT","Private","Company Limited by Shares","300,000.00","231,000.00","Chhattisgarh","RoC-Chhattisgarh","Mining & Quarrying","TELGHANI NAKASTATION ROAD RAIPUR C.G. Chhattisgarh INDIA","Indian Non-Government Company"
